name;episodes;size;code;discount
Boku wa Tomodachi ga Sukunai Next BD;12;2.61;A1;0
Bokura ga Ita;26;2.08;A1;0
Bokura no;24;0.99;A1;0
Bokura no Ameiro Protocol;12;2.27;A3;0
Bokura no Nanokakan Sensou BD (Movie);1;1.48;A1;0
Bokura no Yoake BD (Movie);1;1.51;A3;0
Bokura wa Minna Kawai-sou BD;13;7.1;A1;0
Bokusatsu Tenshi Dokuro-chan;4;0.21;A1;0
Bokutachi no Remake BD;12;5.39;A1;0
Bokutachi wa Benkyou ga Dekinai BD;14;5.13;A1;0
Bokutachi wa Benkyou ga Dekinai! BD;14;5.53;A1;0
Bomberman B-Daman Bakugaiden;48;5.6;A4;0
Bonjour♪Koiaji Pâtisserie;24;1.09;A1;0
Boogiepop wa Warawanai;12;1.91;A1;0
Boogiepop wa Warawanai (2019) BD;18;5.17;A1;0
"Boruto; Naruto Next Generations";293;79.97;A3;0.5
"Boruto; Naruto the Movie - Naruto ga Hokage ni Natta Hi (Special)";1;0.02;A2;0
"Boruto; Naruto the Movie BD (Movie)";1;0.88;A2;0
Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita;12;3.67;A4;0
Bouken Ou Beet;52;4.33;A4;0
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta;13;5.06;A3;0
Boukyaku Battery;12;4.46;A3;0
Boukyaku Battery (ONA);1;0.09;A3;0
Bounen no Xamdou;26;2.29;A1;0
Boushoku no Berserk BD;12;10;A3;0
Boys Be...;13;0.81;A1;0
"B-Project; Kodou Ambitious";12;1.62;A1;0
"B-Project; Netsuretsu Love Call";12;1.71;A3;0
"B-Project; Zecchou Emotion";12;2.78;A1;0
Brave 10;12;0.86;A1;0
Brave Story BD (Movie);1;1.36;A1;0
Brave Witches;13;1.88;A1;0
Break Blade;12;1.28;A1;0
"Break Blade Movie 1; Kakusei no Toki BD (Movie)";1;0.24;A1;0
"Break Blade Movie 2; Ketsubetsu no Michi BD (Movie)";1;0.24;A1;0
"Break Blade Movie 3; Kyoujin no Ato BD (Movie)";1;0.24;A1;0
"Break Blade Movie 4; Sanka no Chi BD (Movie)";1;0.24;A1;0
"Break Blade Movie 5; Shisen no Hate BD (Movie)";1;0.24;A1;0
"Break Blade Movie 6; Doukoku no Toride BD (Movie)";1;0.25;A1;0
Breakers;16;0.76;A1;0
"Bright; Samurai Soul (ONA)";1;2.38;A1;0
"Brotherhood; Final Fantasy XV";5;0.28;A1;0
Brothers Conflict;12;1.11;A1;0
B'T X;25;1.87;A1;0
B'T X Neo;14;0.91;A1;0
Btooom! BD;12;1.53;A1;0
Bubble BD (Movie);1;2.84;A1;0
Bubblegum Crisis BD;8;4.3;A1;0
Bubuki Buranki;12;1.55;A1;0
"Bubuki Buranki; Hoshi no Kyojin";12;2.76;A1;0
Bucchigire!;12;4.07;A1;0
Bucchigiri!;12;2.8;A3;0
Buddy Complex BD;15;4.29;A1;0
Buddy Daddies;12;2.59;A2;0
"Build Divide; Code Black";12;3.44;A1;0
"Build Divide; Code White";12;3.58;A1;0
Bullbuster;12;2.56;A3;0
Bullet Bullet;12;5.56;A4;0
Bungaku Shoujo Memoire;3;0.39;A1;0
Bungaku Shoujo Movie (Movie);2;0.32;A1;0
Bungou Stray Dogs 2nd Season BD;13;5.58;A1;0
Bungou Stray Dogs 3rd Season BD;12;4.18;A1;0
Bungou Stray Dogs 4th Season;13;2.24;A2;0
Bungou Stray Dogs 5th Season;11;2.15;A3;0
Bungou Stray Dogs BD;12;5.12;A1;0
"Bungou Stray Dogs; Dead Apple BD (Movie)";1;0.9;A1;0
"Bungou to Alchemist; Shinpan no Haguruma";13;1.63;A1;0
Burn the Witch #0.8 (Special);1;0.33;A3;0
Burn the Witch BD (Movie);3;1.05;A1;0
Burn Up! (OVA);1;0.15;A3;0
Busamen Gachi Fighter;12;2.58;A4;0
Busou Renkin;26;1.9;A1;0
Busou Shinki BD;14;3.47;A1;0
Busou Shoujo Machiavellianism BD;13;5.5;A1;0
Busu ni Hanataba wo.;13;2.23;A4;0
Buta no Liver wa Kanetsu Shiro BD;12;10.3;A4;0
"Butlers; Chitose Momotose Monogatari";12;1.18;A1;0
Buttobi!! CPU;3;0.32;A3;0
Buzzer Beater;13;0.85;A1;0
Buzzer Beater 2nd Season;13;0.68;A1;0
Bye Bye, Earth;10;4.16;A3;0
Bye Bye, Earth 2nd Season;10;4.24;A4;0
Byousoku 5 Centimeter BD (Movie);1;2.36;A1;0
C Danchi;4;1.26;A2;0
"C; The Money of Soul and Possibility Control";11;1.33;A1;0
C³ BD;13;3.01;A1;0
Caligula (TV);12;1.43;A1;0
Call Me Tonight (OVA);1;0.1;A3;0
"Campione!; Matsurowanu Kamigami to Kamigoroshi no Maou BD";13;2.22;A1;0
Canaan BD;13;1.97;A1;0
"Candy Boy Episode; EX";2;0.18;A1;0
"Candy Boy; Nonchalant Talk of the Certain Twin Sisters in Daily Life";8;0.72;A1;0
Candy Candy;115;4.5;A1;0
Candy Candy (Movie);1;0.25;A1;0
Cang Lan Jue;12;1.56;A2;0
Cannon Busters;12;2.62;A1;0
"Canvas 2; Niji-iro no Sketch BD";24;2.28;A1;0
Captain Earth;25;1.74;A1;0
Captain Herlock BD (Movie);1;2.53;A1;0
Captain Tsubasa;128;9.46;A1;0
Captain Tsubasa (2018);52;14.46;A1;0
"Captain Tsubasa Season 2; Junior Youth-hen";39;13.47;A3;0
"Captain Tsubasa; Ayaushi! Zen Nihon Jr. (Movie)";1;0.21;A1;0
"Captain Tsubasa; Europe Daikessen (Movie)";1;0.06;A1;0
"Captain Tsubasa; Road to 2002";52;4.27;A1;0
Cardcaptor Sakura;70;5.91;A1;0
Cardcaptor Sakura Movie 1 BD (Movie);1;0.28;A1;0
"Cardcaptor Sakura Movie 2; Fuuin Sareta Card BD (Movie)";1;0.41;A1;0
"Cardcaptor Sakura; Clear Card-hen";23;3.4;A1;0
Cardfight!! Vanguard;65;3.96;A1;0
Cardfight!! Vanguard (2018);52;8.54;A1;0
Cardfight!! Vanguard G;48;3.62;A1;0
"Cardfight!! Vanguard G; GIRS Crisis-hen";26;1.78;A1;0
"Cardfight!! Vanguard G; Stride Gate-hen";24;1.58;A1;0
"Cardfight!! Vanguard G; Z";24;3.02;A1;0
"Cardfight!! Vanguard Gaiden; If";25;4.57;A1;0
"Cardfight!! Vanguard Movie; Neon Messiah BD (Movie)";1;1.51;A1;0
"Cardfight!! Vanguard; Asia Circuit-hen";39;2.38;A1;0
"Cardfight!! Vanguard; Legion Mate-hen";33;5.63;A1;0
"Cardfight!! Vanguard; Link Joker-hen";59;5.36;A1;0
"Cardfight!! Vanguard; overDress";12;1.3;A1;0
"Cardfight!! Vanguard; overDress Season 2";13;2.87;A1;0
"Cardfight!! Vanguard; Shinemon-hen";31;4.94;A1;0
"Cardfight!! Vanguard; will+Dress (kurang episode 13)";12;2.51;A2;0
"Cardfight!! Vanguard; will+Dress Season 2";12;1.7;A3;0
"Cardfight!! Vanguard; Zoku Koukousei-hen";14;2.56;A1;0
Carnival Phantasm BD;13;0.95;A1;0
Carole & Tuesday BD;24;10.26;A1;0
Casshern Sins;24;1.29;A1;0
Castlevania Season 1;4;1.69;A1;0
Castlevania Season 2;8;3.45;A1;0
Castlevania Season 3;10;4.24;A1;0
Castlevania Season 4;10;4.43;A1;0
"Castlevania; Nocturne Season 1";8;2.17;A4;0
"Castlevania; Nocturne Season 2";8;2.18;A4;0
Cello Hiki no Gauche (1982) BD (Movie);1;1.12;A1;0
Cencoroll (Movie);1;0.15;A1;0
Cencoroll Connect BD (Movie);1;0.37;A1;0
Centaur no Nayami BD;12;3.64;A1;0
"Cestvs; The Roman Fighter";11;0.99;A1;0
"Chain Chronicle; Haecceitas no Hikari";14;3.3;A1;0
"Chain Chronicle; Haecceitas no Hikari Part 1 (Movie)";4;0.57;A1;0
"Chain Chronicle; Haecceitas no Hikari Part 2 (Movie)";4;0.87;A1;0
"Chain Chronicle; Haecceitas no Hikari Part 3 (Movie)";4;0.85;A1;0
Chainsaw Maid (ONA);1;0.13;A1;0
Chainsaw Maid Episode 0 (Special);1;0.08;A1;0
Chainsaw Man BD;12;6.4;A2;0
"Change!! Getter Robo; Sekai Saigo no Hi";13;1.92;A2;0
"Chao Neng Lifang; Chaofan Pian";12;2.83;A4;0
Chao You Bing;4;0.26;A1;0
"Chaos Dragon; Sekiryuu Seneki";12;1.53;A1;0
"ChäoS;Child";12;1.22;A1;0
"ChäoS;Child; Silent Sky (Movie)";2;1.07;A1;0
"ChäoS;HEAd BD";12;1.65;A1;0
Charlotte BD;14;6.48;A1;0
"Cheat Kusushi no Slow Life; Isekai ni Tsukurou Drugstore BD";12;4.9;A1;0
Cheating Craft;12;1.05;A1;0
Cheer Danshi!!;13;1.48;A1;0
Cheonnyeon-yeowoo Yeowoobi (Movie);1;0.43;A1;0
"Chi.; Chikyuu no Undou ni Tsuite";25;6.13;A4;0
Chibi☆Devi!;75;1.62;A4;0
Chicchana Yukitsukai Sugar;26;3.55;A1;0
Chihayafuru 2 BD;26;5.89;A1;0
Chihayafuru 3;24;3.73;A1;0
Chihayafuru BD;25;2.47;A1;0
"Chiisana Eiyuu; Kani to Tamago to Toumei Ningen (Movie)";1;0.23;A1;0
"Chika Gentou Gekiga; Shoujo Tsubaki (Movie)";1;0.08;A1;0
Chikyuugai Shounen Shoujo;6;3.39;A1;0
Chio-chan no Tsuugakuro;12;1.39;A1;0
Chitose Get You!! BD;28;0.84;A1;0
Chiyu Mahou no Machigatta Tsukaikata BD;13;5.23;A3;0
Chobits;24;1.36;A1;0
Choboraunyopomi Gekijou Ai Mai Mii;13;0.21;A1;0
"Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii; Mousou Catastrophe";12;0.16;A1;0
"Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii; Surgical Friends";12;0.19;A1;0
Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita;12;2.81;A4;0
Chou Denji Machine Voltes V;40;3.77;A4;0
Chou Denji Robo Combattler V;54;5.77;A4;0
Chou Robot Seimeitai Transformers Micron Densetsu;52;4.96;A3;0
"Chou Yuu Sekai; Being the Reality";20;1.74;A1;0
Choujigen Game Neptune The Animation BD;14;2.16;A1;0
Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu! BD;12;4.65;A1;0
Choujuu Kishin Dancougar BD;38;11.2;A1;0
Choujuushin Gravion;13;1.15;A1;0
Choujuushin Gravion Zwei;12;1.31;A1;0
Choukadou Girl ⅙;12;2.01;A1;0
Chrno Crusade;24;1.27;A1;0
Chrome Shelled Regios;24;1.92;A1;0
"Chu Feng; B.E.E";6;0.9;A1;0
Chu-Bra!! BD;12;1.29;A1;0
Chuubyou Gekihatsu Boy;11;2.6;A1;0
Chuuka Ichiban!;52;3.58;A1;0
Chuukan Kanriroku Tonegawa;24;3.87;A1;0
"Chuukou Ikkan!! Kimetsu Gakuen Monogatari; Valentine-hen";4;0.09;A2;0
Chuunibyou demo Koi ga Shitai! BD;21;2.93;A1;0
"Chuunibyou demo Koi ga Shitai! Movie; Take On Me BD (Movie)";1;0.93;A1;0
Chuunibyou demo Koi ga Shitai! Ren BD;26;1.73;A1;0
"Chuuzenji-sensei Mononoke Kougiroku; Sensei ga Nazo wo Hodoite Shimau kara.";12;2.31;A4;0
Cider no You ni Kotoba ga Wakiagaru (Movie);1;1.78;A1;0
Cike Wu Liuqi;10;0.79;A1;0
Cike Wu Liuqi Fanwai;4;0.58;A1;0
Cinderella Girls Gekijou (TV);13;0.25;A1;0
Cinderella Girls Gekijou (WEB);13;0.16;A1;0
Cinderella Girls Gekijou 2nd Season (TV);13;0.26;A1;0
Cinderella Girls Gekijou 2nd Season (WEB);13;0.17;A1;0
Circlet Princess;12;1.77;A1;0
Citrus BD;12;4.2;A1;0
City Hunter;51;4.41;A1;0
"City Hunter Movie; Shinjuku Private Eyes (Movie)";1;1.05;A1;0
City The Animation;13;5.47;A4;0
Clamp Gakuen Tanteidan;26;2.59;A1;0
Clannad BD;25;3.2;A1;0
Clannad Movie (Movie);1;1.36;A1;0
"Clannad; After Story BD";25;4.72;A1;0
Class no Daikirai na Joshi to Kekkon suru Koto ni Natta BD;12;13.4;A4;0
Classic★Stars;13;3.56;A4;0
Classroom☆Crisis;13;1.21;A1;0
Claymore BD;26;7.07;A1;0
Cleopatra BD (Movie);1;0.93;A3;0
Cleopatra D.C.;3;0.37;A3;0
"Clevatess; Majuu no Ou to Akago to Shikabane no Yuusha";12;3.93;A4;0
Clockwork Planet;12;1.88;A1;0
Cocolors BD (Movie);1;1.26;A1;0
"Code Geass; Boukoku no Akito 1 - Yokuryuu wa Maiorita BD (Movie)";1;0.59;A1;0
"Code Geass; Boukoku no Akito 2 - Hikisakareshi Yokuryuu BD (Movie)";1;0.97;A1;0
"Code Geass; Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu (Movie)";1;0.24;A1;0
"Code Geass; Boukoku no Akito 4 - Nikushimi no Kioku kara (Movie)";1;0.29;A1;0
"Code Geass; Boukoku no Akito 5 - Itoshiki Mono-tachi e (Movie)";1;0.46;A1;0
"Code Geass; Dakkan no Rozé";12;5.71;A3;0
"Code Geass; Fukkatsu no Lelouch BD (Movie)";1;1.09;A1;0
"Code Geass; Hangyaku no Lelouch BD";25;3.01;A1;0
"Code Geass; Hangyaku no Lelouch I - Koudou BD (Movie)";1;1.14;A1;0
"Code Geass; Hangyaku no Lelouch II - Handou BD (Movie)";1;1.14;A1;0
"Code Geass; Hangyaku no Lelouch III - Oudou BD (Movie)";1;1.38;A1;0
"Code Geass; Hangyaku no Lelouch R2 BD";25;5.92;A1;0
"Code;Breaker";14;0.93;A1;0
"Code;Realize - Sousei no Himegimi";12;2.02;A1;0
Colorful (Movie);1;0.21;A1;0
Comet Lucifer BD;12;4.41;A1;0
Comic Girls BD;12;4.6;A1;0
Conception BD;12;3.87;A1;0
"Concrete Revolutio; Choujin Gensou";13;2.03;A1;0
"Concrete Revolutio; Choujin Gensou - The Last Song";11;2.29;A1;0
Cool Doji Danshi;24;2.2;A2;0
Cop Craft BD;12;4.27;A1;0
Copihan;7;0.1;A1;0
Coppelion;13;2.28;A1;0
Coquelicot-zaka kara BD (Movie);1;0.73;A1;0
"Corpse Party; Tortured Souls - Bougyakusareta Tamashii no Jukyou BD";5;1;A1;0
Corrector Yui;52;4.27;A1;0
Cosmic Baton Girl Comet-san☆ BD;43;5;A3;0
Cosmos Pink Shock (OVA);1;0.1;A3;0
Cossette no Shouzou;3;0.26;A1;0
Cowboy Bebop BD;26;3.12;A1;0
"Crayon Shin-chan Gaiden; Alien vs. Shinnosuke";13;0.44;A3;0
"Crayon Shin-chan Gaiden; Omocha Wars";13;0.49;A3;0
"Crayon Shin-chan Movie 01; Action Kamen vs. Haigure Maou BD (Movie)";1;2.08;A1;0
"Crayon Shin-chan Movie 02; Buriburi Oukoku no Hihou BD (Movie)";1;1.65;A1;0
"Crayon Shin-chan Movie 03; Unkokusai no Yabou BD";1;1.54;A1;0
"Crayon Shin-chan Movie 04; Henderland no Daibouken BD (RAW)(Movie)";1;1.85;A1;0
"Crayon Shin-chan Movie 05; Ankoku Tamatama Daitsuiseki BD (Movie)";1;1.66;A1;0
"Crayon Shin-chan Movie 06; Dengeki! Buta no Hizume Daisakusen BD (Movie)";1;1.74;A1;0
"Crayon Shin-chan Movie 07; Bakuhatsu! Onsen Wakuwaku Daikessen BD (Movie)";1;2.01;A1;0
"Crayon Shin-chan Movie 08; Arashi wo Yobu Jungle BD (Movie)";1;1.62;A1;0
"Crayon Shin-chan Movie 09; Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu (ENG)(Movie)";1;0.66;A1;0
"Crayon Shin-chan Movie 10; Arashi wo Yobu Appare! Sengoku Daikassen (ENG)(Movie)";1;0.62;A1;0
"Crayon Shin-chan Movie 11; Arashi wo Yobu Eikou no Yakiniku Road (ENG)(Movie)";1;0.33;A1;0
"Crayon Shin-chan Movie 12; Arashi wo Yobu! Yuuhi no Kasukabe Boys (ENG)(Movie)";1;0.45;A1;0
"Crayon Shin-chan Movie 13; Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki (RAW)(Movie)";1;0.61;A1;0
"Crayon Shin-chan Movie 14; Densetsu wo Yobu Odore! Amigo! (RAW)(Movie)";1;1.05;A1;0
"Crayon Shin-chan Movie 15; Arashi wo Yobu Utau Ketsu dake Bakudan! (RAW)(Movie)";1;0.71;A1;0
"Crayon Shin-chan Movie 16; Chou Arashi wo Yobu Kinpoko no Yuusha (ENG)(Movie)";1;0.5;A1;0
"Crayon Shin-chan Movie 17; Otakebe! Kasukabe Yasei Oukoku (Movie)";1;0.17;A1;0
"Crayon Shin-chan Movie 18; Chou Jikuu! Arashi wo Yobu Ora no Hanayome (Movie)";1;0.39;A1;0
"Crayon Shin-chan Movie 19; Arashi wo Yobu Ougon no Spy Daisakusen (Movie)";1;0.42;A1;0
"Crayon Shin-chan Movie 20; Arashi wo Yobu! Ora to Uchuu no Princess (Movie)";1;0.78;A1;0
"Crayon Shin-chan Movie 21; Bakauma! B-Kyuu Gourmet Survival Battle!! (Movie)";1;0.34;A1;0
"Crayon Shin-chan Movie 22; Gachinko! Gyakushuu no Robo To-chan (ENG)(Movie)";1;0.67;A1;0
"Crayon Shin-chan Movie 23; Ora no Hikkoshi Monogatari - Saboten Daisuugeki (Movie)";1;0.43;A1;0
"Crayon Shin-chan Movie 24; Bakusui! Yumemi World Dai Totsugeki (RAW)(Movie)";1;0.47;A1;0
"Crayon Shin-chan Movie 25; Shin-chan Shuurai! Uchuujin Shiriri (Movie)";1;0.44;A1;0
"Crayon Shin-chan Movie 26; Bakumori! Kung Fu Boys - Ramen Tairan (Movie)";1;0.59;A1;0
"Crayon Shin-chan Movie 27; Shinkon Ryokou Hurricane - Ushinawareta Hiroshi (Movie)";1;0.75;A1;0
"Crayon Shin-chan Movie 28; Gekitotsu! Rakuga Kingdom to Hobo Yonin no Yuusha (Movie)";1;0.69;A1;0
"Crayon Shin-chan Movie 29; Mystery Meki! Hana no Tenkasu Gakuen (Movie)";2;0.94;A1;0
"Crayon Shin-chan Movie 30; Mononoke Ninja Chinpuuden (Movie)";1;0.62;A4;0
"Crayon Shin-chan Movie 31; Chounouryoku Daikessen - Tobe Tobe Temakizushi BD (Movie)";2;2.36;A3;0
"Cross Ange; Tenshi to Ryuu no Rondo BD";25;9.07;A1;0
Cross Game;50;4.46;A1;0
Cross Road (Special);1;0.03;A1;0
Crusher Joe BD (Movie);1;2.29;A1;0
Crusher Joe OVA BD;2;1.63;A1;0
Crystal Blaze;12;1.07;A1;0
Cue! BD;24;8.86;A1;0
Cue! Short Anime;12;0.85;A3;0
Cuticle Tantei Inaba;12;1.99;A1;0
"Cyberpunk; Edgerunners";10;4.84;A1;0
Cyborg 009 (1979);51;4.2;A2;0
Cyclops Shoujo Saipuu;12;0.16;A1;0
"D.C.; Da Capo";26;2.5;A1;0
"D.C.II S.S.; Da Capo II Second Season";13;0.96;A1;0
"D.C.II; Da Capo II";13;0.92;A1;0
"D.C.III; Da Capo III";13;1.5;A1;0
"D.C.S.S; Da Capo Second Season";26;1.08;A1;0
D.Gray-man;103;7.81;A1;0
D.Gray-man Hallow;13;3.17;A1;0
D.N.Angel;26;1.71;A1;0
D_Cide Traumerei the Animation;13;4.91;A1;0
D4DJ All Mix;12;5.14;A2;0
"D4DJ; Double Mix (Special)";1;0.58;A1;0
"D4DJ; First Mix BD";13;7.62;A1;0
Da Wang Rao Ming;12;3.14;A1;0
Da Wang Rao Ming 2;12;2.88;A3;0
Da Yu Hai Tang (Movie);1;0.41;A1;0
Daa! Daa! Daa!;78;4.77;A1;0
Dadao Chaotian;16;8.4;A4;0
Dagashi Kashi 2 BD;12;1.87;A1;0
Dagashi Kashi BD;12;4.21;A1;0
Daitoshokan no Hitsujikai BD;12;1.7;A1;0
Dakara Boku wa, H ga Dekinai. BD;13;3.54;A1;0
Dakaretai Otoko 1-i ni Odosarete Imasu.;13;1.38;A1;0
Dame x Prince Anime Caravan;12;1.15;A1;0
Dance Dance Danseur;11;2.28;A1;0
Dance in the Vampire Bund BD;12;1.49;A1;0
Dance with Devils;12;1.34;A1;0
Danchigai BD;13;0.41;A1;0
Dandadan 2nd Season;12;3.82;A4;0
Dandadan BD;12;8.2;A4;0
"Danganronpa 3; The End of Kibougamine Gakuen - Kibou-hen BD (Special)";1;0.24;A1;0
"Danganronpa 3; The End of Kibougamine Gakuen - Mirai-hen BD";12;3.63;A1;0
"Danganronpa 3; The End of Kibougamine Gakuen - Zetsubou-hen BD";11;2.99;A1;0
"Danganronpa; Kibou no Gakuen to Zetsubou no Koukousei The Animation BD";13;3.19;A1;0
Danjo no Yuujou wa Seiritsu suru (Iya, Shinai!!);12;2.03;A4;0
Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me BD;13;1.78;A1;0
Danna ga Nani wo Itteiru ka Wakaranai Ken BD;13;1.07;A1;0
Dansai Bunri no Crime Edge BD;13;2.38;A1;0
Danshi Koukousei no Nichijou BD;19;1.82;A1;0
Dantalian no Shoka BD;13;1.31;A1;0
Dareka no Manazashi (Movie);1;0.1;A1;0
Dark Gathering;25;9.62;A3;0
"Darker than Black; Kuro no Keiyakusha BD";26;6.81;A1;0
"Darker than Black; Kuro no Keiyakusha Gaiden BD";4;1.11;A1;0
"Darker than Black; Ryuusei no Gemini BD";12;3.31;A1;0
Darling in the FranXX;24;4.78;A1;0
Darwin's Game BD;11;4.77;A1;0
Dash! Yonkurou;25;1.93;A4;0
"Date A Bullet; Dead or Bullet BD";2;0.94;A1;0
Date A Live BD;13;5.02;A1;0
Date A Live II BD;11;3.78;A1;0
Date A Live III BD;12;5.42;A1;0
Date A Live IV BD;12;3.84;A1;0
"Date A Live Movie; Mayuri Judgment BD (Movie)";1;1.5;A1;0
Date A Live V BD;12;21.9;A4;0
Days (TV);27;3.08;A1;0
Dead Dead Demons Dededede Destruction;18;6.12;A4;0
Dead Heat (OVA);1;0.09;A3;0
Dead Leaves (Movie);1;0.59;A1;0
Dead Mount Death Play;12;5.01;A3;0
Dead Mount Death Play Part 2;12;5.18;A3;0
Deadman Wonderland BD;13;1.97;A1;0
Deaimon BD;12;5.22;A1;0
Dear Boys;26;1.54;A1;0
DearS;13;0.81;A1;0
Death March kara Hajimaru Isekai Kyousoukyoku BD;12;4.68;A1;0
Death Note BD;37;10.16;A1;0
"Death Note; Rewrite BD";2;0.52;A1;0
Death Parade BD;12;3.61;A1;0
Deatte 5-byou de Battle;12;4.72;A1;0
Deca-Dence BD;12;6.57;A1;0
"Deemo Movie; Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku BD (Movie)";1;3.04;A3;0
"Deep Insanity; The Lost Child";12;3.21;A1;0
Deji Meets Girl;12;0.49;A1;0
Dekin no Mogura;12;4.32;A4;0
Dekiru Neko wa Kyou mo Yuuutsu;13;3.55;A3;0
Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita;12;3.1;A3;0
Dekoboko Majo no Oyako Jijou;12;3.09;A3;0
Delicious Party♡Precure;45;11.38;A2;0
Delico's Nursery;13;4.82;A3;0
Demi-chan wa Kataritai BD;13;2.8;A1;0
Denki-gai no Honya-san BD;12;1.83;A1;0
Dennou Boukenki Webdiver;52;4.51;A1;0
Dennou Coil BD;26;2.05;A1;0
Denpa Kyoushi;24;3.11;A1;0
Denpa Onna to Seishun Otoko BD;13;1.19;A1;0
Denpa-teki na Kanojo BD;2;0.23;A1;0
Densetsu no Yuusha da Garn;46;4.8;A3;0
Densetsu no Yuusha no Densetsu BD;25;3.24;A1;0
Detective Conan Magic File;6;0.39;A3;0
"Detective Conan Movie 01; The Timed Skyscraper (Movie)";1;1.07;A3;0
"Detective Conan Movie 02; The Fourteenth Target (Movie)";1;1.21;A3;0
"Detective Conan Movie 03; The Last Wizard of the Century (Movie)";1;1.22;A3;0
"Detective Conan Movie 04; Captured in Her Eyes (Movie)";1;1.1;A3;0
"Detective Conan Movie 05; Countdown to Heaven (Movie)";1;0.94;A3;0
"Detective Conan Movie 06; The Phantom of Baker Street (Movie)";1;1.03;A3;0
"Detective Conan Movie 07; Crossroad in the Ancient Capital (Movie)";1;1.02;A3;0
"Detective Conan Movie 08; Magician of the Silver Sky (Movie)";1;1.11;A3;0
"Detective Conan Movie 09; Strategy Above the Depths (Movie)";1;1.01;A3;0
"Detective Conan Movie 10; Requiem of the Detectives (Movie)";1;1.38;A3;0
"Detective Conan Movie 11; Jolly Roger in the Deep Azure (Movie)";1;1.2;A3;0
"Detective Conan Movie 12; Full Score of Fear (Movie)";1;1.04;A3;0
"Detective Conan Movie 13; The Raven Chaser (Movie)";1;0.98;A3;0
"Detective Conan Movie 14; The Lost Ship in the Sky (Movie)";1;1.05;A3;0
"Detective Conan Movie 15; Quarter of Silence (Movie)";1;1.27;A3;0
"Detective Conan Movie 16; The Eleventh Striker (Movie)";1;1.1;A3;0
"Detective Conan Movie 17; Private Eye in the Distant Sea (Movie)";1;1.42;A3;0
"Detective Conan Movie 18; The Sniper From Another Dimension (Movie)";1;1.41;A3;0
"Detective Conan Movie 19; The Hellfire Sunflowers (Movie)";1;1.5;A3;0
"Detective Conan Movie 20; The Darkest Nightmare (Movie)";1;1.21;A3;0
"Detective Conan Movie 21; The Crimson Love Letter (Movie)";1;1.19;A3;0
"Detective Conan Movie 22; Zero The Enforcer BD (Movie)";1;1.25;A3;0
"Detective Conan Movie 23; The Fist of Blue Sapphire BD (Movie)";1;2.32;A3;0
"Detective Conan Movie 24; The Scarlet Bullet BD (Movie)";1;0.66;A3;0
"Detective Conan Movie 25; Halloween no Hanayome BD (Movie)";1;1.43;A3;0
"Detective Conan Movie 26; Black Iron Submarine BD (Movie)";1;2.33;A3;0
"Detective Conan Movie 27; 100-man Dollar no Michishirube BD (Movie)";1;1.25;A3;0
"Detective Conan OVA 01; Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!! (OVA)";1;0.09;A3;0
"Detective Conan OVA 02; 16 Suspects (OVA)";1;0.09;A3;0
"Detective Conan OVA 03; Conan and Heiji and the Vanished Boy (OVA)";1;0.08;A3;0
"Detective Conan OVA 04; Conan and Kid and Crystal Mother (OVA)";1;0.09;A3;0
"Detective Conan OVA 05; The Target is Kogoro! The Detective Boys' Secret Investigation (OVA)";1;0.09;A3;0
"Detective Conan OVA 06; Follow the Vanished Diamond! Conan & Heiji vs. Kid! (OVA)";1;0.07;A3;0
"Detective Conan OVA 07; A Challenge from Agasa! Agasa vs. Conan and the Detective Boys (OVA)";1;0.07;A3;0
"Detective Conan OVA 08; High School Girl Detective Sonoko Suzuki's Case Files (OVA)";1;0.07;A3;0
"Detective Conan OVA 09; The Stranger in 10 Years... (OVA)";1;0.09;A3;0
"Detective Conan OVA 10; Kid in Trap Island (OVA)";1;0.09;A3;0
"Detective Conan OVA 11; A Secret Order from London (OVA)";1;0.12;A3;0
"Detective Conan OVA 12; The Miracle of Excalibur (OVA)";1;0.11;A3;0
Detective Conan Special (Special);1;0.37;A3;0
"Detective Conan; Episode One - The Great Detective Turned Small (Special)";1;0.52;A3;0
"Detective Conan; Hannin no Hanzawa-san";12;1.91;A3;0
"Detective Conan; Love Story at Police Headquarters - Wedding Eve (Special)";1;1.54;A3;0
"Detective Conan; The Scarlet Alibi (Movie)";1;0.54;A3;0
"Detective Conan; Zero no Tea Time";6;1.23;A3;0
Detroit Metal City;12;0.51;A1;0
Devil May Cry (2025);8;3.82;A4;0
Devil May Cry BD;12;1.21;A1;0
